input,entity,label
"종수가 혜미와 오래 사귄 사이도 아닌데 정사 한번에 혼자 너무 가까워진듯 집착하는 것도, 이상한 행방불명이 일어났는데 경찰에는 신고할 생각도 안하는 것도, 낯선 남자와 셋이 만날 때도 너무나 지루해보이는데 종수가 가지도 않고 잘도 오랫동안 자주 만나주는 것도 다 이해가 가지 않았다.",영화#연출력,1
죽는 장면도 뜬금 없어요,영상/시각 요소#일반,1
"하지만, 그 명성에 비해 아쉬운 성적을 보이고 있다.",영화#일반,1
전설의 포켓몬들의 존재감이 너무 옅어지지 않았나 싶기도 하지만 야기가 너무 옆길로 새지 않고 일직선으로 달린 것은 괜찮았다고 본다.,캐릭터#일반,1
또한 Usay가 좋은 주소록이긴 하지만 아이폰 자체의 주소록이 아니다보니 불편한 점이 있어 MS 아웃룩을 사용하기로 결심.,,1
피부표현에 더 신경쓰는 요즘 정제수는 놉!!,,1
그것도 무식하게 부숴가면서...,장소 전체#일반,1
색을 저렇게 밖에 못 뽑는지 묻고 싶다.,제품 전체#디자인,1
팜므파탈이라고 하는데 박시연이 섹시하다는 것도 잘 모르겠고 박휘순은 어떻게 저 얼굴로 배우가 되었나 싶을 정도로 개인 취향이 아니어서..,배우#일반,1
"문제는 중간에 어플 하나를 해외계정으로 받았더니 동기화 과정에서 기존에 깔려있던 어플들이 모조리 초기화되어 전부 다시 깔고, 아이디 비번 전부 새로 입력하고, 주소록도 전부 초기화되어 다시 처음부터 입력하는 사태가 발생했다.",,1
동영상 재생하면서 자막 중 모르는 내용 있으면 터치해서 바로 검색하는 기능 때문에 산 건데 이게 에러다..,본품#품질,1
동명의 원작 소설을 영화화 했는데 129분이란 러닝타임이 살짝 버거웠다.,영화#일반,1
스토리 라인이 너무 빈약하더군.,시나리오#구성력,1
근데 난 빨강을 안 좋아한다.,제품 전체#디자인,1
"감염자들이 뭔가 좀 더 좀비틱하던지, 외계생명체에 감염된 것 답게 뭔가 이상하게 변하길 바랬는데 겉보기엔 똑같으니 좀 심심한 느낌.",캐릭터#일반,1
아무리 나라도 카키색 줄을 계속 찰 수는 없잖아.,본품#일반,1
"`해학과 풍자가 가미됐으면 더 좋았을걸` 하는 아쉬움과, `아, 이 장면!`하며 무릎을 칠 만한 킬링 포인트가 부족한 것도 사실이다.",시나리오#일반,1
부모를 선택할 권리가 없는 아이들은 대체 무슨 죄냔 말이다!!,,1
죄 없는 이들의 생계권을 빼앗는 부조리를 감행하는 세력들을 보여주는 장면은 참으로 안타까웠다.,영상/시각 요소#연출력,1
전에 작동 안되었던 자막 검색 후 등록 기능이 똑같이 작동 안 된다!!!,본품#품질,1
600원짜리 컵인데 더 이상을 바랄 순 없을 듯.,제품 전체#일반,1
이번에는 사전까지..,제품 전체#일반,1
그래도 이상하게 이 끝은 어디인가 설마 뭐가 나오지 않겠어 싶어서 기다리면서 계속 보는데 갈수록 더 유치하고 보는데 헛웃음만 나와서 거의 다보고 도저히 안되겠다 싶어서 조윤희? 죽고 나서 껐어요...ㅋㅋㅋㅋㅋ,영화#일반,1
마지막으로 겁나 큰 초침소리라는데 내가 주무실 때 이 싸구려를 어디다 숨겨놔야 초침 소리를 안 들을지 연구해봐야겠다.,본품#품질,1
근데 피규어가 제대로 서지 못하는 건 무엇? 💝🕷🕸,제품 전체#일반,1
`화려한 휴가`보다는 좀 더 낫지만 영화 속 내용 전개 부분에 일부 아쉬움이 있었다.,시나리오#구성력,1
"참 아쉬운 대목인데요,",장소 전체#일반,1
그러나 문자 300건 쓰자고 45요금제라니 미친 거지.,,1
"결정적으로, 나오는 유령들이 3D 입체영상처럼 생겨서 하나도 무섭지가 않다.",영상/시각 요소#연출력,1
"내 기준에선 비현실적이라 생각해서 그런지 , 스킨십과 키스 신에서도 그다지 설레지 않았다.",영상/시각 요소#일반,1
하지만 이건 데톱 대용으로 구입한 거라 15.4인치에 무게 3kg의 거대한 녀석이다.,,1
영화 강철비 후기는 킬링타임용으로는 길고 진지해서 킬링느낌이 안남...,영화#일반,1
맨 마지막 박사의 말을 듣고 한가지 사실을 알 수 있게 되지만 ``그래서 어쩌라고?``라고 반문할 수 밖에 없는 상황.,시나리오#일반,1
"솔직히 이 영화를, 시나리오나 스토리 전개 면에서 뛰어나다거나 새로운 면이 돋보인다(창의적이다)고 보기에는 힘들다.",시나리오#일반,1
일단 장점을 주로 이야기하긴 했지만 조금 단점을 말하자면 전혀 다른 타입의 가족을 번갈아가며 보여주기 때문에 영화의 흐름에 통일성은 없다.,시나리오#구성력,1
조크가 심해서 어안이 벙벙한 관객 또한 많았던 것 같다.,시나리오#일반,1
화려한 액션이 있거나 볼거리가 많은 영화는 아니다.,영상/시각 요소#연출력,1
흰색이면 그냥 흰색으로 밀고 나가면 되지 무슨 촌스런 빨강이야.,제품 전체#디자인,1
"이번 작에서 다양한 아이언맨 슈츠가 나오는 만큼, 그 수많은 슈츠들이 영화 전반에 걸쳐 맹활약하기를 기대했던 사람들에게는 실망스러울 수도 있겠다.",영상/시각 요소#연출력,1
한국 공포물은 통상 재미가 없다.,,1
다만 그 난리를 치고 다니는데 정우성의 셔츠가 너무 깨끗하고 잘 다려져 있는 게 보여서 약간 거슬렸을 뿐. ㅋㅋ,영상/시각 요소#연출력,1
대사도 거의 없고 캐릭터도 전혀 매력없고 평면적이고 중간중간에 장면들이 자연스럽게 이어지지 않고 뚝뚝 끊기는 느낌? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,시나리오#일반,1
아이언맨1을 생각하며 너무 기대하고 보면 조금 실망할지도 모르겠다.,영화#일반,1
"즉, 캐릭터를 향한 팬심만으로 영화 관람을 자극하는 유명 히어로들보다는 강력한 한 방이 부족하다는 뜻이다.",캐릭터#일반,1
아무리 저렴이 버전이라지만 뭐 이따위 구색이 다 있어? - -,본품#일반,1
아쉬운 점은 `빌런 히어로의 강도`다.,캐릭터#일반,1
정말 어이가 없었다 ㅡㅡ,,1
존재 자체가 느끼하다.,배우#일반,1
디자인에 돈 좀 들이던가 안목을 높여줘.,제품 전체#디자인,1
아이구야.. 검정에 굳이 띠를 둘러야겠다면 회색이 더 낫지 않나.,제품 전체#디자인,1
그리고 마무리가 조금 아쉬운 영화였다.,시나리오#일반,1
안장도 딱딱해서 엉덩이가 아팠는데 무시하고 타고 있다.,본품#일반,1
"사실, 영화를 보는 내내 너무 황당해서 실소를 터트릴 때가 많았다.",영화#일반,1
시작부터 불우한데 끝 역시 찜찜하다.,캐릭터#일반,1
그지같애ㅋㅋ,,1
"이 영화는 송강호에 의한, 송강호를 위한 것에 그치지 않는다.",영화#일반,1
그 연출 자체가 나쁘다기보단 적어도 이 영화와는 전혀 안어울린다는 것이다.,영화#연출력,1
계속 보긴 힘들지만.. ㅋㅋ,캐릭터#일반,1
"뛰어난 배우들, 좋은 캐릭터들로 안이한 전개의 영화를 만든 것은 아쉬운 점이다.",시나리오#구성력,1
좀처럼 이해하기 쉽지 않은 인물들의 향연이다.,캐릭터#일반,1
이런 전개는 누구나 예상할 수 있는 전형적인 스토리.,시나리오#구성력,1
특히 마음에 안 드는 건 뒷축으로 클래식 시리즈는 덜 하지만 뉴발의 대개 모델들은 뒷축이 이상하게 툭 튀어나와서 좀 닳을 때까지는 눈에 너무 거슬릴 거 같다.,본품#디자인,1
왜 [등록]키를 만들어놓고 제대로 단어장에 등록이 되지 않는 거냐!!,본품#품질,1
이 영화는 `옹박`이나 국내에서 `옹박2`란 이름으로 개봉한 `똠양꿍`과 마찬가지로 스토리는 지극히 단순하고 특별할 것 없지만 엄청나게 화려한 무술액션들과 영화적인 연출을 통하여 많은 볼거리를 제공해주는 영화이다.,시나리오#일반,1
"국가 안보를 위해 정상까지 군사작전도로를 개설했고 광주시민의 허락도 없이 무등산을 지금까지 점유하고 있는 것인데요,",장소 전체#일반,1
채도나 이런 것도 실제는 어떨지 몰라도 사진으로는 실망스럽다.,제품 전체#디자인,1
워낙 아이언맨1의 기승전결이 깔끔하고 몰입도가 높았으며 오락성까지 겸비하여 상대적으로 아이언맨2는 밀리는 편이다.,영화#일반,1
그 뒤에 어떻게 할 것인가? 그래서 어떻게 할 것인데? 그래서 결말은 어떻게 낼 것인데?에 대한 해답은 없다.,시나리오#구성력,1
난 여기 화장실 다녀오니 입맛이 사라지더라고,시설#일반,1
"헌데, `DC답지 않은`이란 게 이런 뜻이었나?",영화#일반,1
어떤 건 너무 의도적으로 웃기려고 한 대사라 전혀 우습지가 않았다.,시나리오#일반,1
아이언맨의 대활약을 바랬던 관객에겐 아쉬울지도 모르겠다.,영화#연출력,1
하지만 아맥효과도 3D효과도 도통 모르겠는 나는야 막눈!!,,1
그 밥에 그 나물인 거 같은 소재도 누가 버무리느냐로 이렇게 달라진다.,시나리오#일반,1
글쎄.. 세상의 누군가는 삼성의 디자인을 좋아하는 사람도 있겠지만 눈 꼭 감고 산 삼성mp3를 구입 하루 만에 되팔아치운 나는 도저히 참아줄 수 없다.,,1
우리 동네는 와이파이존이 제대로 안되서 에그가 필수일 듯 싶다.,,1
각기춤인가 뚜두둑 근육 소리가 날 땐 가슴에 골은커녕 뼈만 눈에 들어오면서 벗어도 무서운 여자였다.,캐릭터#연출력,1
기능이 너무 많아서 하루 안에 다 뒤져보지도 못했네.,본품#품질,1
작품 속에 목소리가 녹아들지 못하고 따로 논다는 느낌이 들었다.,캐릭터#일반,1
미니어쳐 같은 자그마한 세트장이 기대에 못미쳐서 좀 실망감을 준다.,영상/시각 요소#일반,1
한번 교환했는데 새로 온 UD20은 불량화소가 있고 ㅜ ㅜ ㅜ,본품#품질,1
"공포, 호러물을 좋아하기는 하지만 컨저링 유니버스가 다루는 혼령에 의한 초자연적 현상들에 그다지 흥미를 못 느끼는 나는, 개봉 전에도 스토리에 대해서는 큰 기대를 하지 않았다.",시나리오#일반,1
마지막까지 어떻게든 해피엔딩을 원했지만 실제 유영철 사건이 그랬듯 잔인하더군.,시나리오#일반,1
"헌데, 저 상태로 수영팬티 하나만 입고 화면 속에서 왔다갔다하니 보기에 좀 민망했다는 얘기다.",영상/시각 요소#일반,1
다만 츠치야 안나의 외모가 너무 서구적으로 생겨서 동양적인 게이샤하고는 좀 안어울리는 감이 있다.,배우#일반,1
"스펙상으로는 116g인데 집에서 저울로 재어보니 118g, 실제로 들어보니 돌덩이 같다.",제품 전체#편의성,1
고로 거의 쓸 데 없는 듯.,,1
보기엔 뭐 괜찮아 보이는데 이건 삼계죽 맛도 아니고 그냥 중간에 인삼 안씹게 다 골라먹었다.,,1
예전에 여성청결제 안쓰고 아무거나 사용해서 닦았더니 뭐가 잘 안맞았는지 산부인과 신세를 좀 진적이 있었거든요,,1
"드라마에선 조금은 이해될 수 있을 만큼의 속도와 에피소드들이 갖춰져 있겠지만, 영화에선 달랐다.",시나리오#일반,1
솔직히 보습력이 뛰어난 제품은 아님.,본품#품질,1
토이스토리4가 제작된다고 했을 때 디즈니 채널에서 방영된 토이스토리 단편극들이 떠오르며 이 이후의 이야기를 무리해서 영화로 만들어도 사족이 되지 않을까 걱정이 먼저 되었다.,영화#일반,1
예쁜 행주 많지만 찜찜해서 못쓰겠어..,,1
반짝반짝터널은 진짜추웟!!,장소 전체#일반,1
하지만 이 점은 반대로 약점으로도 작용하기도 한다.,영화#일반,1
"단점 : 컴펙트하여 손 큰 사람에게는 불편, 마우스 하단의 버튼들이 작아 손 큰 사람들에게는 불편할 듯.",본품#편의성,1
(마치 친척 같은 느낌의 얼굴이다...),배우#일반,1
근데 영화관에서 보려했더니 재미없다는 말이 하도 많아서 안봤는데 조선마술사 노잼이 왜 연관검색어 중에 제일 먼저 뜨는지 알게 한 영화에요.,영화#일반,1
"솔직히 이 영화를, 시나리오나 스토리 전개 면에서 뛰어나다거나 새로운 면이 돋보인다(창의적이다)고 보기에는 힘들다.",시나리오#구성력,1
근데 터치가 적응이 안 돼.,본품#일반,1
이번에는 사전까지..,제품 전체#일반,1
양은 좀 적었지만 ㅎㅎ,,1
친구가 왜 그토록 만하임을 싫어했는지..지루해했는지 한번에 이해를 할 수 있었다,장소 전체#일반,1
하지만 역시 츠치야 안나는 너무 서양인처럼 생겼다.,배우#일반,1
다만 등장인물이 많아져서인지 1편 멤버들은 제대로 활약을 못하드라~,캐릭터#일반,1
"뭔가 더 자극적인 것, 반전까진 아니더래도 기대하게 만드는 뭔가를 원했지만 끝이 약했다고 할까나.",시나리오#일반,1
언제끝나냐 싶을 때 끝나더라구요,영화#일반,1
이거 외에도 이름 모를 국산 브랜드의 지우개의 최대 단점은 부러지고 갈라지는 것이다.,,1
조식은... 별로다,상품#일반,1
"국내 더빙판은 주인공 테드는 하하, 여주인공 사라는 걸그룹 씨스타의 멤버인 보라가 담당했는데 전문 성우가 아닌 연예인들이 담당했다고 해서 애초부터 더빙 퀄리티는 기대하지 않았다.",배우#연기력,1
"양치 후, 입안 얼얼하고 매운치약은 정말 싫어요...😰",,1
개인적으로 제품에서 가장 마음에 들었던 점이에용 히히,제품 전체#일반,2
자연스러운 광채까지 딱좋아요!,본품#품질,2
전용 받침대의 경사면으로 물빠짐과 위생적인 관리가 가능해 이점도 참 좋네요^^,본품#디자인,2
"바쁜 아침, 머리말릴시간도 부족하다면 #러비더비 #퀵모닝드라이미스트 사용 추천~! 👏",제품 전체#일반,2
#환절기피부관리 위해 #1일1팩 실천해볼까 하는 요즘 너란 녀석 쟁이지 않을 수가 없구나!,제품 전체#일반,2
전성분이 EWG안전등급이니 믿을 수 있고 끈적임 없이 부드럽게 싹 흡수하니 피부가 보들보들 좋구나~👏👏,본품#품질,2
"샴푸 후 린스 하는 것 처럼 간단한데 1분만 사용해도 모발 급손상 복구 효과와 모발 보호, 정전기 방지, 엉킴방지를 위해 필수!!",제품 전체#품질,2
"매일 팩하는 것도 미루는 왕 귀차니즘의 저도! 프라엘은 간편하고, 또 효과가 눈에 보이니 매일 하게 되더라고요!",제품 전체#편의성,2
컬 잘 나오니 넘넘 조으다,본품#품질,2
진짜 어마어마한 구성이라 울 아들 #크리스마스선물 로 정했어요♥️,패키지/구성품#일반,2
긴머리에 요즘 유용하게 사용 중인.. #미용실트리트먼트,제품 전체#일반,2
워낙 그립감이 좋아 &name&가 써보더니 엄마는 손도 못대게 하더군요...,본품#품질,2
충전방식도 고급 전동칫솔처럼 무선으로 충전하는 방식인데 1번 충전으로 10일정도 사용한다고 해요,본품#일반,2
3. 천연유래 보습 성분인 프로판다이올 35% 이상 함유로 촉촉한 앰플,본품#품질,2
저처럼 물광피부 원하시는분들께 다 추천드려요,제품 전체#일반,2
조만간 아들 두 녀석도 같이 ㅋㅋ 장만해줘야겠어요..,제품 전체#일반,2
"실은 순전히 갖고 싶다는 욕정을 못 이겨서 사고 싶을 뿐, 엄밀히 말해 필요 없다.",,2
무겁지 않고 가벼우면서 보습력은 짱이넹,본품#품질,2
게다가 대용량이라 가성비 쵝오!👍,본품#일반,2
붙이는 것도 간편하고 길이조절도 간편하고 손톱이 작은 편이라 고민했었는데 사이즈도 다양하게 있어서 골라쓰니 문제없군 🤩,본품#다양성,2
클렌징과 동시에 피부관리 되는 클렌징폼입니다~,제품 전체#일반,2
높이가 척추에 딱맞게 만들어져서인지 정면으로 누워도 편하고 옆으로 누워도 편해요,제품 전체#편의성,2
산소방울이 톡톡 밝거나 어둡거나 피부톤에 상관 없이 내피부에 자연스럽게 녹아드는 #톤업크림,본품#품질,2
#순한선크림 #아기선크림추천,본품#품질,2
#선크림 도 완전 촉촉하고 밀림도없고 요거완전 맘에 들었엉 😄,본품#품질,2
#카사업 반했어요ㅎㅎ,제품 전체#일반,2
역시 육아는 아이템빨이라더니 윙하우스에 정말 좋은 제품들 많네요,브랜드#일반,2
가을에 바르기 분위기 내기 너무 이쁜 립스틱 좋아좋아😘😘,제품 전체#일반,2
의자도 되고 흔들의자도 되고 각도 조절로 더욱 다양하게 사용할 수 있어서 효율적이고 좋다,본품#품질,2
특히 #직장인 필수품으로 챙겨줘도 좋을듯해서 신랑님 직장에도 하나 챙겨놓았지요~~~,제품 전체#일반,2
아침에 일어나자마자 물티슈처럼 뽑아서 사용하는 #SOS마스크팩 을 60초만 올려두는데 넘 간편하고 좋아요,제품 전체#편의성,2
부드러운 거품으로 자극없이 각질케어 할 수 있어서 간편해요,본품#품질,2
발바닥 굳은살 때문에 맨날 스타킹도 나가고 부끄러워서 굳은살 각질제거팩도 해보고 스크럽도 해보고 좋다는거 다해봤었는데 별로 효과를 못보다가 이번에 발 각질제거팩 보다 더 좋은걸 찾았어요!!,본품#품질,2
자기만의 공간을 좋아하는 세살아기에 딱이네요😚,제품 전체#일반,2
아이들까지도 함께 사용 가능할만큼 순한 성분에 자와선은 철벽 차단!!,본품#품질,2
바르는 즉시 리프팅되어 주름이 채워지고 금 오팔 캐비어 등의 고급성분들이 주름개선은 물론 자연스러운 볼륨효과가 그뤠잇!,본품#품질,2
여전히 사용감은 너무 좋은데 패키지는 더 세련되게 변한 것 같아요.,패키지/구성품#디자인,2
이거만 입어도 촉감이 진짜 좋아요,제품 전체#품질,2
"영화 자체는 나쁘지 않지만, 공포 지수는 낮은 편.",영화#일반,2
"여행 갈 때, 외출할 때 요건 #필수템",제품 전체#일반,2
"베스트셀러 레시피북, 원형호일, 서큘레이터, 타워팬까지!!",패키지/구성품#일반,2
나의 #애정템 #드라이기추천 해요~,제품 전체#일반,2
이 정도 갈등은 요 헤어피스로 충분하다,제품 전체#일반,2
딸이랑 알콩달콤 소꿉놀이하는 재미 엄지척♡,제품 전체#일반,2
앞으로도 존슨즈 #샤이니샴푸 #베이비로션 으로 지켜줄게,제품 전체#일반,2
🍷 으로 피부이뻐지기,제품 전체#일반,2
두피에 직접쓰는 신개념 #트리트먼트 로 샴푸후 젖은머리에 도포하면 앰플타입이 물과만나 크림타입으로 변하면서 영양 보습 코팅막을 만들어주어 여신머릿결로 바꿔주네요,본품#품질,2
피부속 수분을 채워줘야하는데 수분을 속을 가두어 주고 피부에착!,본품#품질,2
히알루로산 함유로 각질제거후 촉촉하고~ 당김없이 내피부 매끈하게~~,본품#품질,2
피부결도 정돈되고 촉촉함이가득~,본품#품질,2
"베르가못과 패출리, 샌달우드 세 가지 천연 오일이 쏙 보습력도 좋고 향도 대박이야👍",본품#품질,2
여름에도 예외없는 #악건성피부 라 답답하고 무거운 크림은 싫고 가볍기만한 수분크림은 피부가 당기고.. 수분크림 고르는데 엄청 신중해질 수 밖에 없거든요~~,,2
특히 sns 하는 분들에게 요론 거 하나 있으면 사진두 기가막히게 나와유~~,제품 전체#디자인,2
게다가 일반 치약과 달리 양치 후 입안이 얼얼함도 없고.. 음식을 먹어도 맛도 잘 느껴지고..,본품#품질,2
앞뒤 슬라이드 방식으로 물기제거와 물걸레청소를 동시에 해주니 굿 무선이라 이방 저방 옮겨다니면서 청소하기도 좋아요❣️,본품#편의성,2
드러이기로 젖은머리 말리고 망치고데기로 웨이브 만들고 헤어롤고데기로 앞머리 정리하면 스타일링 완성!!,본품#품질,2
믿고쓰는 여름기저귀 팸퍼스가 있으니까 조금 천천히떼도 괜챦아,제품 전체#일반,2
무게도 경량에 에어가 젤타입이 아니어서 터질 우려도 없단다.,본품#품질,2
미친 향기로움🌸,본품#일반,2
스파워시는 천연유래성분으로만 99% 꽉채워져서 안심하고 사용해요,본품#품질,2
연말 선물용으로도 완전 강추랍니다!,제품 전체#일반,2
엄마랑 같이 써봐야지,제품 전체#일반,2
삶기 얼리기 전자렌지 사용도 되는 #트라이탄오보틀텀블러,제품 전체#편의성,2
꽃잎이 하나하나 살아 있는게 너무 신기하고 사랑스러운 체리블라썸 바디워시.,제품 전체#일반,2
"매번 물조절💧불조절🔥 실패로 계란찜 안해먹었는데 #힐링요매직컵 에 계란과 물 ,소금,야채 넣고 전자렌지에 용기 그대로 돌리고 조리후 테이블에 직접 올려 바로바로 먹을 수 있으니 편해요",제품 전체#편의성,2
그래서 #올리브영 #드림웍스마스크팩 으로 특단의 조치 들어갔어요!,제품 전체#일반,2
#kolca #청바지코디 에 넘나 잘 어울리는거 아니닝?,제품 전체#디자인,2
끈적임이 없는 쫀쫀한 텍스쳐로 피부에 가볍게 밀착되는 앰플로 수분이 가득 들어간 앰플제품으로 피부 표면부터 피부 속까지 오랫동안 촉촉하게 유지되는 제품이라서 요즘 저의 pick 인 앰플이랍니다,제품 전체#일반,2
이건진짜 #최애템,제품 전체#일반,2
손목도 예뻐보이공 ^-^..,제품 전체#일반,2
#레고60174숲속경찰본부 구입해 왔는데 20% 할인 행사도 진행중이라 완전 저렴하게 구입한 거 있죠,제품 전체#가격,2
100% 식물성분으로 만든 #천연화장품 으로 민감한 내 피부에도 OK!,본품#품질,2
냉장고보다 더 필요한 #냉장고 라는걸 제대로 실감할 수 있었는데요~,제품 전체#일반,2
그래서 저도 편하게 사진찍고 싶어서 들인 #삼각대 #비소 BS-304 + 리코콘,제품 전체#편의성,2
두께가 얇고 통기성좋아 여름에 쓰기좋고 얇은데도 흡수력좋아서 걱정없이 쓸수있어 #보솜이 #썸머기저귀 안심하며 사용중이에요!,제품 전체#품질,2
넘 예쁜 # #오드오랄 치약 #취향저격!,패키지/구성품#디자인,2
빠르게 흡수되면서 발림성 좋아서 자꾸만 바르고싶돠~~,본품#품질,2
가격이 착하고 사용법이 간편해서 더 좋아요,제품 전체#가격,2
#마더케이 물티슈는 한장씩만 뽑혀 세균노출이 되지않아 위생적인 #안전한물티슈 라서.. 좋은것만 주고싶은 엄마의 마음으로 #아기물티슈 선택하게 되네요:),제품 전체#품질,2
첫째 출산하면서 조리원에서 #마유 마사지 받고 좋았던 기억이 있어서 일본여행가서 구입 후 사용해보니.. 은은한 벚꽃향에 보습력이 좋아 바디에 마사지 하듯~ #바디크림 으로 제격🤗,본품#일반,2
아기자기한걸 좋아하는 우리 딸램을 위해 준비한 #무민수납장,제품 전체#디자인,2
이제 편해요!!,제품 전체#편의성,2
"광채 , 탄력을 동시에 케어할 수 있어요💕",본품#품질,2
완전 이거 신세계잖아요,제품 전체#일반,2
"감독이자 배우이기도 한 자비에 돌란은 그의 작품에 주연급으로 등장하기로도 유명한 감독인데, 이번 작품에서는 그의 `아름다운 비주얼`을 감상할 수 없어 아쉽기도 했다.",감독#일반,2
쿨한 느낌의 은은한 향은 마치 고급 향수의 느낌으로 #힐링 을..,본품#일반,2
요즘은 #육아장비빨 시대인만큼 ㅎㅎ.. 쉽고 영양가는 지켜주면 되니깐 굳뜌..,제품 전체#품질,2
"기존에 사용하던 #싱크대거름망 은 조금만 사용해도 음쓰로 꽉 막혀서 배수가 잘안되 늘 불편했는데 #마이스싱크대거름망 은 1,032개의 구멍이 뚫려있다더니 막힘없이 쑥쑥 내려가니 넘 좋더라요🤩",제품 전체#편의성,2
꾸준히 사용했더니 정말 모발이굵어진느낌~~!!,제품 전체#품질,2
찰랑찰랑 머릿결 수앤샴푸 써보세용 :),제품 전체#일반,2
디자인도 이쁘고 천연계면활성제를 사용한 착한치약 #아라크리스,본품#디자인,2
정말 소근육발달에 좋은 장난감 하나 득템했어요!!,제품 전체#품질,2
#경추베개 중 프리미엄 베개인 #스페셜드림,제품 전체#일반,2
뽀얀 빛깔의 무겁지 않은 제형이라 끈적임 없이 산뜻하게 흡수되니까 #데일리앰플 로 너무 맘에 듬,본품#일반,2
입안을 건조하지 않게 해줘,본품#품질,2
2. 흡수가 잘되는 영국산 순수 비타민C 20% 함유한 리얼 비타민 앰플,본품#품질,2
피부진정에 좋은 아줄렌 원료 성분으로 인해 화학색소가 아닌 연보라빛 색감 👌,본품#품질,2
"터치 한번으로 밝게 비출 수 있어서 책볼때, 메이크업할때 유용하게 사용하거나, 셀카찍을때 조명으로 쓰기도 좋아요",제품 전체#일반,2
가벼운 화장을 할 때면 늘 내손에는 핑크터치와 함께 하고 있음^^,제품 전체#일반,2
신발`만` 보면 예쁜데 내가 신으면 나락으로.....,상품#일반,2
✅일반 허브보다 빠른 전송량에 서버과부화로 인한 속도저하를 막음.,본품#품질,2
영화에 대한 감흥은 `쏘쏘`라고 표현하는 게 적당할 것 같다.,영화#일반,2
앞으로 &name&이랑 저랑 둘이 야외 나가도 #삼각대샷 예쁘게 남겨야지~~~ 호호호,제품 전체#일반,2
"이성적으로는 감옥에 집어 넣는 것으로도 부족한 절도범이라는 생각이 들지만, 미소 한 번 지어보일 때마다 흔들리는 감정은 감출 수 없다.",캐릭터#일반,2
괜히 #두피보약 이 아니란 말씀!!,제품 전체#일반,2
아가아가한 유연제 향기에 기분마저 좋으니 빨래할맛 난다~유후~💕,본품#일반,2
화해화장품 설문회에서 전체만족도 96% 를 차지한#여성청결제 #썸머스이브,제품 전체#일반,2
요즘 지인들 만나면 피부 관리 모하냐는 말을 자주 듣는데 그만큼 제 피부가 좋아졌단 말이겠죠?,본품#품질,2
그래서 사용을 안할 수 없는 그런 잇템이랄까!! ..,제품 전체#일반,2
에코후레쉬 미세먼지 저감 스프레이만의 `다른 제품과 비교하여 이 제품만이 가지고 있는 의미있는 특이점`은 바로 칙칙뿌리면 미세먼지가 뚝뚝!! 떨어진다는 점 !!,제품 전체#품질,2
이뽀+_+,제품 전체#디자인,2
자연 그대로의 상쾌함을 느낄 수 있는 라울루 치약 💦,본품#품질,2
#비치가운 넘 귀여워요❤,제품 전체#디자인,2
국내최초 연어알추출물100%,본품#품질,2
병풀추출물 등 피부 진정에 도움주는 5가지 식물 유래추출물함유되어 30도가 넘는 요즘 더위에 사용하기 딱,본품#품질,2
이제 슬슬 더워지기 시작하는데 공기순환을 위해 더 쾌적한 공기를 위해 준비했어요.,제품 전체#일반,2
부드럽고 또 3중 흡수채널이라.. 아이가 신나게 놀면서 뛰어도 잘흡수.. 보송보송해서 꾸준히 사용하고 싶어유..,본품#품질,2
"하지만 비교 없이 <킹스맨: 골든 서클>만 놓고 본다면, 오락 스파이물로 즐기기엔 부족하지 않다.",영화#일반,2
"머슬린 소재로 안쪽은 따뜻하게 보호되면서도 통기성, 흡수력, 신축성이우수해서 체온조절에도 용이한 자연소재의 #리틀유니콘 #순면블랭킷",제품 전체#품질,2
어버이날 선물 고민중이였는데 양쪽집 모두 요걸루 해야게어요,제품 전체#일반,2
맘세라마이드성분이 보습해주고 비싸다는 동충하초랑 녹용까지 들어있는 착한 마스크팩~~ ㅎㅎ😊,본품#품질,2
인위적인 광태감 NO,본품#품질,2
"#동인비 #담리치크림 사용 3주차, 몰라보게 피부가 촉촉해지고 밝아진 느낌이에요~",본품#품질,2
적당한 볼륨으로 자연스런 느낌에 박시한 디자인이라 감쪽같아요ㅋㅋ,제품 전체#디자인,2
가방에 딸랑이나 치발기같은거 넣어놓으면 자기가 원하는것만 딱딱 꺼내서 가져가는데 이런거야말로 정말 강추요!!!!,제품 전체#일반,2
시원한 쿨링감과 은은하고 기분좋은향까지 매일매일 발라서 우리 예쁘게 #몸매관리 해서 비키니 입어보아요,본품#일반,2
"작은 내 귀에도 편하게 잘 맞고.. 블투 연결도 쉽고, 충전 빠른 것도 짱짱!!",제품 전체#편의성,2
피부 상황에 따라 다르게 앰플을 골라 사용 할 수 있는 제품인 지디일레븐 셀 팩토리 주사기 앰플,본품#다양성,2
샥이 없는 모델이라 일반 도로에서 타면 노면의 진동 때문에 손목이 덜덜덜 떨리고 이가 부딪칠 지경인데 이마저도 며칠 타면서 익숙해지니 신경쓰이지 않게 됐다.,제품 전체#일반,2
흉터재생크림으로 여드름피부를 가지신 분들께 추천드려요~,제품 전체#일반,2
우리아이 피부 솔루션 1등급원료의 화장품 고급스러운 패키지  디자인으로 아가 31도 #출산선물 로도  좋을꺼 같아요.,패키지/구성품#디자인,2
조금 더 토톰한 천에 5센티만 폭이 컸어도 딱인데 아깝구나.,본품#품질,2
피부곡선을따라 빈틈없이 밀착,본품#품질,2
